"","Course ID","Course Title","Course Credits","Section","Day","Time","Building","Instructor","Final Exam","Seats","Enroll","WaitList"
"174","L23 Re St 2910","Racism and Antiracism","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Judaken","Paper/Project/Take Home","30","0","0"
"175","L23 Re St 300","Introduction to the Hebrew Bible/Old Testament","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Barmash","Paper/Project/Take Home","35","0","0"
"176","L23 Re St 3062","Islam, Culture and Society in West Africa","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","DIALLO","Paper/Project/Take Home","15","0","0"
"177","L23 Re St 3074","Hinduism and the Hindu Right","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Adcock","Paper/Project/Take Home","15","0","0"
"178","L23 Re St 307F","Historical Introduction to the New Testament","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Jenott","May  3 2024  6:00PM -  8:00PM","75","0","0"
"179","L23 Re St 3082","From the Temple to the Talmud: The Emergence of Rabbinic Judaism","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Jacobs","Paper/Project/Take Home","15","0","0"
"180","L23 Re St 3100","Religion and Violence: Christian Discourse in the 20th Century","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Hussey","May  7 2024  6:00PM -  8:00PM","15","0","0"
"181","L23 Re St 3101","The Problem of Evil: The Holocaust and Other Horrors","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Barmash","Paper/Project/Take Home","35","0","0"
"182","L23 Re St 3184","A Rainbow Thread: A History of Queer Identities in Judaism and Islam","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Jay","Project","15","0","0"
"183","L23 Re St 321","American Religion, Law, and Sexual Politics","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","[TBA]","May  6 2024  1:00PM -  3:00PM","20","0","0"
"184","L23 Re St 329A","Sociology of Religion","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Moore","See Instructor","25","0","0"
"185","L23 Re St 3313","Women and Islam","3.0 Units","01","M------","3:00P-5:50P","McMillan / G057  ","Beck","No Final","11","0","0"
"186","L23 Re St 336C","History of the Jews in Islamic Lands","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Jacobs","Paper/Project/Take Home","15","0","0"
"187","L23 Re St 3422","Art of the Islamic World","3.0 Units","01","-T-R---","11:30A-12:50P","Kemper / 103   ","Mihan","Paper/Project/Take Home","20","0","0"
"188","L23 Re St 3552","Topics in Korean Literature and Culture: Buddhist Culture of Korea","3.0 Units","01","M-W----","2:30P-3:50P","TBA","Poletto","Paper/Project/Take Home","19","0","0"
"189","L23 Re St 365","The Bible as Literature","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Thomas","May  6 2024 10:30AM - 12:30PM","25","0","0"
"190","L23 Re St 368","Theories and Methods in the Study of Religion","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Kravchenko","Paper/Project/Take Home","15","0","0"
"191","L23 Re St 3803","American Religion, Media, and Technology","3.0 Units","01","M-W----","4:00P-5:20P","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"192","L23 Re St 387","Topics in Jewish Studies: Israeli Politics in an Era of Polarization","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Hendin","Paper/Project/Take Home","50","0","0"
"193","L23 Re St 390A","EALC Seminar: East Asian Buddhism: Chan/Son/Zen","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Poletto","Paper/Project/Take Home","0","0","0"
"194","L23 Re St 3921","Secular and Religious: A Global History","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Adcock","Paper/Project/Take Home","30","0","0"
"195","L23 Re St 3977","The Making of the Modern Catholic Church","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Bornstein","May  7 2024  1:00PM -  3:00PM","30","0","0"
"196","L23 Re St 404","Material Religion","3.0 Units","01","-T-----","3:00P-5:50P","TBA","Kravchenko","Paper/Project/Take Home","10","0","0"
"197","L23 Re St 4118","The Good Cause: Psychological Anthropology of Moral Crusades","3.0 Units","01","----F--","11:00A-1:50P","TBA","Boyer","No Final","25","0","0"
"198","L23 Re St 4181","Literature & Religion in an Age of Doubt?","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","McKelvy","No Final","15","0","0"
"199","L23 Re St 4251","Topics in Religion and Culture in East Asia: Women, Confucianism and Buddhism in East Asia","3.0 Units","01","-T-----","3:00P-5:50P","TBA","Poletto","Paper/Project/Take Home","15","0","0"
"200","L23 Re St 4252","The Archaeology of Christian Monasticism","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Aravecchia","Paper/Project/Take Home","15","0","0"
"201","L23 Re St 435","Sabbath Politics: Rest and Refusal in Religion and Politics","3.0 Units","01","M------","3:00P-5:50P","TBA","Bialek","Paper/Project/Take Home","15","0","0"
"202","L23 Re St 4366","Europe's New Diversities","3.0 Units","01","M---F--","8:30A-9:50A","TBA","Bowen","No Final","25","0","0"
"203","L23 Re St 4890","Catholicism and Slavery","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Schmidt","Paper/Project/Take Home","20","0","0"
"204","L23 Re St 4902","Monuments, Museums, and Mountains: Religion and the Politics of Place in Modern America","3.0 Units","01","--W----","2:00P-4:50P","TBA","Schmidt","Paper/Project/Take Home","15","0","0"
"205","L98 AMCS 105","History of Jazz","3.0 Units","01","M-W----","10:00A-11:20A","Music Cls Bldg / 102   ","Stucky","No Final","30","0","0"
"206","L98 AMCS 118A","Geology of National Parks","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Dymek","No Final","250","0","0"
"207","L98 AMCS 2033","Introduction to Education Topics: Contradictions and Controversies in School Choice","3.0 Units","01","-T-R---","1:00P-2:20P","Seigle / 304   ","Ebony Duncan-Shippy","Paper/Project/Take Home","18","0","0"
"208","L98 AMCS 203D","Introduction to Education: Immigrants, Refugees, and English Learners in U.S. Schools","3.0 Units","01","-T-R---","11:30A-12:50P","Seigle / 304   ","Lyndsie Schultz","Paper/Project/Take Home","19","0","0"
"209","L98 AMCS 204F","Food Writing Workshop: From Identity to Social Justice","3.0 Units","01","M-W-F--","1:00P-1:50P","TBA","Grady","No Final","12","0","0"
"210","L98 AMCS 2052","Conspiracy Theories and Online Hoaxes: The Rhetoric of Disinformation","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Iler","No Final","12","0","0"
"211","L98 AMCS 206","Reading Culture: Asian American Visual Literatures and Popular Culture","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Ghosh","Paper/Project/Take Home","19","0","0"
"212","L98 AMCS 2110","Social Inequality in America","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Collins","See Instructor","75","0","0"
"213","L98 AMCS 220","Topics in AMCS: Intro to Latinx Studies","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Pena","Paper/Project/Take Home","19","0","0"
"214","L98 AMCS 225","Topics in AMCS: Arabs in America: Transcending the Colonial Imaginary","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Tayeb","Paper/Project/Take Home","19","0","0"
"215","L98 AMCS 227","Topics in Native American Culture: Introduction to Native American and Indigenous Studies","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Gill","Paper/Project/Take Home","19","0","0"
"216","L98 AMCS 245","Images of Disability in Film and Literature","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Kniepmann","No Final","20","0","0"
"217","L98 AMCS 246","Introduction to Film Studies","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Fleury","May  6 2024  1:00PM -  3:00PM","19","0","0"
"218","L98 AMCS 246","Introduction to Film Studies","3.0 Units","A","--W----","4:00P-6:50P","TBA","Fleury","Default - none","19","0","0"
"219","L98 AMCS 261","The Cultural Lives of Things: An Introduction to American Material Culture","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Kolk","Paper/Project/Take Home","16","0","0"
"220","L98 AMCS 2651","Urban America","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Flowe","Paper/Project/Take Home","25","0","0"
"221","L98 AMCS 297","Undergraduate Internship in American Culture Studies","Var. Units (max = 3.0)","01","TBA","","TBA","Cohan","No Final","1","0","0"
"222","L98 AMCS 297","Undergraduate Internship in American Culture Studies","Var. Units (max = 3.0)","02","TBA","","TBA","[TBA]","See Department","1","0","0"
"223","L98 AMCS 298","Directed Fieldwork in American Culture Studies","Var. Units (max = 3.0)","01","TBA","","TBA","Cohan","No Final","1","0","0"
"224","L98 AMCS 301C","The American School","3.0 Units","01","M------","2:30P-5:20P","TBA","Kelly Harris","Paper/Project/Take Home","12","0","0"
"225","L98 AMCS 301C","The American School","3.0 Units","02","-T-R---","8:30A-9:50A","Simon / 017   ","Lyndsie Schultz","Paper/Project/Take Home","12","0","0"
"226","L98 AMCS 301C","The American School","3.0 Units","03","-T-R---","10:00A-11:20A","TBA","Amber Jones","Paper/Project/Take Home","12","0","0"
"227","L98 AMCS 301C","The American School","3.0 Units","04","-T-R---","4:00P-5:20P","TBA","April Warren-Grice","Paper/Project/Take Home","12","0","0"
"228","L98 AMCS 301T","Topics in AMCS: The End of All Things: Colonizing the Future","3.0 Units","01","-T-R---","10:00A-11:20A","Eads / 116   ","Walsh","Paper/Project/Take Home","18","0","0"
"229","L98 AMCS 3023","Jazz in American Culture","3.0 Units","01","-T-R---","1:00P-2:20P","Music Cls Bldg / 102   ","Eldridge Stewart","No Final","25","0","0"
"230","L98 AMCS 3025","Topics in AMCS: Empire of Hoop: Basketball as American Culture","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Cohan","Paper/Project/Take Home","0","0","0"
"231","L98 AMCS 302A","The Great American Novel","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Maciak","Paper/Project/Take Home","25","0","0"
"232","L98 AMCS 3031","Gender and Education","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Lisa Gilbert","Paper/Project/Take Home","12","0","0"
"233","L98 AMCS 3035","Roots of Lofi Hip Hop: Amateur Music Making, Recording Technology, and Globalization","3.0 Units","01","M-W----","11:30A-12:50P","Music Cls Bldg / 102   ","Stucky","No Final","25","0","0"
"234","L98 AMCS 3110","Documentary Production","3.0 Units","01","----F--","1:00P-3:50P","Seigle / L016  ","Maitre","See Instructor","0","0","0"
"235","L98 AMCS 3123","Introduction to Digital Humanities","3.0 Units","01","M-W-F--","3:00P-3:50P","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"236","L98 AMCS 3130","Education, Childhood, Adolescence and Society","3.0 Units","01","M-W----","8:30A-9:50A","Seigle / 304   ","Bronwyn Nichols Lodato","May  2 2024  8:00AM - 10:00AM","12","0","0"
"237","L98 AMCS 3130","Education, Childhood, Adolescence and Society","3.0 Units","02","M-W----","10:00A-11:20A","TBA","Lisa Gilbert","Paper/Project/Take Home","12","0","0"
"238","L98 AMCS 3130","Education, Childhood, Adolescence and Society","3.0 Units","03","-T-R---","1:00P-2:20P","TBA","Amber Jones","Paper/Project/Take Home","12","0","0"
"239","L98 AMCS 3131","Topics in English and American Literature","3.0 Units","01","M-W----","8:30A-9:50A","TBA","Thompson","No Final","15","0","0"
"240","L98 AMCS 3140","Topics in Lit: Turn and Face the Strange: Alienation & Transformation in Modern Lit & Contemp Music","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Finneran","No Final","20","0","0"
"241","L98 AMCS 314M","Topics in St. Louis: Artifact StL","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Eikmann","Paper/Project/Take Home","19","0","0"
"242","L98 AMCS 3182","Topics in American Literature: Contemporary Women Writers","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Micir","Paper/Project/Take Home","19","0","0"
"243","L98 AMCS 3203","Civic Scholars Program Semester Two: Civic Engagement in Action","2.0 Units","01","---R---","3:00P-4:50P","Stix / 110   ","James, Glickman","Paper/Project/Take Home","20","0","0"
"244","L98 AMCS 321B","American Religion, Law, and Sexual Politics","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","[TBA]","May  6 2024  1:00PM -  3:00PM","20","0","0"
"245","L98 AMCS 325A","Black Masculinities","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Manditch-Prottas","Paper/Project/Take Home","15","0","0"
"246","L98 AMCS 326","American Economic History","3.0 Units","01","M-W----","8:30A-9:50A","TBA","Kim","Paper/Project/Take Home","35","0","0"
"247","L98 AMCS 3283","Introduction to Global Health","3.0 Units","01","M-W-F--","12:00P-12:50P","TBA","Hores","May  8 2024 10:30AM - 12:30PM","350","0","0"
"248","L98 AMCS 330","Topics in AMCS: Immigrant Subjects: War, Refugeehood and Borders in Asian American Literatures","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Ghosh","Paper/Project/Take Home","19","0","0"
"249","L98 AMCS 3301","History of American Cinema","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Powers","May  7 2024 10:30AM - 12:30PM","0","0","0"
"250","L98 AMCS 3301","History of American Cinema","3.0 Units","A","M------","7:00P-10:00P","Brown / 100   ","Powers","No Final","0","0","0"
"251","L98 AMCS 330D","Culture and Identity: Indigenous Feminisms","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Ghanayem","Paper/Project/Take Home","20","0","0"
"252","L98 AMCS 330S","Topics in Gender & Am Culture:Native Sons & Daughters:Gender, Sexuality and African-American Culture","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Manditch-Prottas","Paper/Project/Take Home","19","0","0"
"253","L98 AMCS 3320","Feminist Philosophy","3.0 Units","01","M-W----","4:00P-5:50P","TBA","Watson","May  3 2024  6:00PM -  8:00PM","35","0","0"
"254","L98 AMCS 3340","A History of the Golden Age of Children's Literature","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Pawl","May  7 2024  1:00PM -  3:00PM","18","0","0"
"255","L98 AMCS 336","Topics in AMCS: Against History: American Writers and the National Past","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Mouw","Paper/Project/Take Home","15","0","0"
"256","L98 AMCS 3360","Topics in AMCS: No Future: Punk and the End of the 20th Century","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Smemo","Paper/Project/Take Home","19","0","0"
"257","L98 AMCS 346A","The Politics of Privacy in the Digital Age","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Parikh","No Final","40","0","0"
"258","L98 AMCS 3490","Media Cultures","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Hilu","May  6 2024  1:00PM -  3:00PM","19","0","0"
"259","L98 AMCS 3490","Media Cultures","3.0 Units","A","-T-----","7:00P-10:00P","TBA","Hilu","Default - none","19","0","0"
"260","L98 AMCS 3507","Legal Conflict in Modern American Society","3.0 Units","01","--W-F--","10:00A-11:20A","TBA","Cannon","Paper/Project/Take Home","14","0","0"
"261","L98 AMCS 351","History of Electronic Media: From Radio to Television to Digital","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Hilu","May  8 2024  3:30PM -  5:30PM","0","0","0"
"262","L98 AMCS 351","History of Electronic Media: From Radio to Television to Digital","3.0 Units","A","--W----","7:00P-10:00P","TBA","Hilu","No Final","0","0","0"
"263","L98 AMCS 3561","Law, Gender, and Justice","3.0 Units","01","--W----","4:00P-6:50P","AB Law Bldg / 306   ","Appleton","No Final","0","0","0"
"264","L98 AMCS 359H","Hot Takes: Cultural Criticism in the Digital Age","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Maciak","Paper/Project/Take Home","19","0","0"
"265","L98 AMCS 3601","Trans Studies","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Kimoto","Paper/Project/Take Home","0","0","0"
"266","L98 AMCS 3755","Disability, Quality of Life & Community Responsibility","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Kniepmann","No Final","20","0","0"
"267","L98 AMCS 375B","From Vision to Praxis: The Capstone Project Incubator","3.0 Units","01","-T-R---","1:00P-2:20P","Eads / 116   ","Walsh","No Final","18","0","0"
"268","L98 AMCS 380R","American Religion, Media, and Technology","3.0 Units","01","M-W----","4:00P-5:20P","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"269","L98 AMCS 383A","Topics in WGSS: Sex in the City: Gender, Sexuality, and the Urban Landscape","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Esparza","Paper/Project/Take Home","0","0","0"
"270","L98 AMCS 395","American Indians and American Empire","3.0 Units","01","M-W----","8:30A-9:50A","TBA","Gustafson","Paper/Project/Take Home","15","0","0"
"271","L98 AMCS 400B","AMCS Capstone Workshop II","Var. Units (max = 3.0)","01","--W----","4:00P-6:50P","TBA","Skinner","No Final","8","0","0"
"272","L98 AMCS 402E","Higher Education Administration for Social Justice & Equity: Achievable or Only Dreamable?","3.0 Units","01","---R---","2:30P-5:20P","TBA","Aurora Kamimura","Paper/Project/Take Home","10","0","0"
"273","L98 AMCS 4203","Civic Scholars Program Semester Four: Civic Engagement Beyond WashU","1.0 Unit","01","M------","4:00P-4:50P","Stix / 110   ","James, Glickman","Paper/Project/Take Home","18","0","0"
"274","L98 AMCS 423","Topics in American Literature: Popular Music and American Literature from Rag to Rap","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Maxwell","No Final","15","0","0"
"275","L98 AMCS 429G","The Unruly City","3.0 Units","01","----F--","1:00P-3:50P","TBA","Allen","Default - none","12","0","0"
"276","L98 AMCS 4310","Sociology of Higher Education","3.0 Units","01","--W----","2:30P-5:20P","TBA","Nadirah Farah Foley","Paper/Project/Take Home","8","0","0"
"277","L98 AMCS 4340","Topics in English and American Drama: 19th Century American Drama","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Walker","See Instructor","15","0","0"
"278","L98 AMCS 450B","AMCS Harvey Scholar Seminar","2.0 Units","01","-T-----","4:00P-6:50P","TBA","Walsh","Paper/Project/Take Home","10","0","0"
"279","L98 AMCS 453","Sociology of Education","3.0 Units","01","---R---","2:30P-5:20P","TBA","Nadirah Farah Foley","Paper/Project/Take Home","8","0","0"
